company_id,period_id,metric_id,actual_budget,amount
CC0047,20256,12,ACTUAL,0
CC0044,20256,12,ACTUAL,0
CC0046,20256,12,ACTUAL,
CC0048,20256,12,ACTUAL,
CC0031,20256,12,ACTUAL,2107093.89
CC0033,20256,12,ACTUAL,0
CC0028,20256,12,ACTUAL,734313.6799341548
CC0030,20256,12,ACTUAL,-17066.5
CC0032,20256,12,ACTUAL,0
CC0089,20256,12,ACTUAL,0
CC0001,20256,12,BUDGET,0
CC0002,20256,12,BUDGET,0
CC0003,20256,12,BUDGET,0
CC0020,20256,12,BUDGET,
CC0007,20256,12,BUDGET,0
CC0008,20256,12,BUDGET,0
CC0009,20256,12,BUDGET,0
CC0012,20256,12,BUDGET,0
CC0017,20256,12,BUDGET,0
CC0066,20256,12,BUDGET,0
CC0085,20256,12,BUDGET,0
CC0076,20256,12,BUDGET,0
CC0070,20256,12,BUDGET,0
CC0068,20256,12,BUDGET,
CC0069,20256,12,BUDGET,0
CC0083,20256,12,BUDGET,0
CC0071,20256,12,BUDGET,0
CC0077,20256,12,BUDGET,0
CC0018,20256,12,BUDGET,0
CC0080,20256,12,BUDGET,0
CC0036,20256,12,BUDGET,0
CC0037,20256,12,BUDGET,0
CC0035,20256,12,BUDGET,
CC0034,20256,12,BUDGET,0
CC0045,20256,12,BUDGET,0
CC0047,20256,12,BUDGET,0
CC0044,20256,12,BUDGET,0
CC0046,20256,12,BUDGET,0
CC0048,20256,12,BUDGET,
CC0031,20256,12,BUDGET,0
CC0033,20256,12,BUDGET,0
CC0028,20256,12,BUDGET,2097410.9729963816
CC0030,20256,12,BUDGET,0
CC0032,20256,12,BUDGET,0
CC0089,20256,12,BUDGET,0
CC0001,20256,13,ACTUAL,84270848.48000002
CC0002,20256,13,ACTUAL,-34289.659999999996
CC0003,20256,13,ACTUAL,0
CC0020,20256,13,ACTUAL,-380828.00000000006
CC0007,20256,13,ACTUAL,11053.999999999995
CC0008,20256,13,ACTUAL,115.00000000000021
CC0009,20256,13,ACTUAL,-1705159.1399999978
CC0012,20256,13,ACTUAL,16192820.470000017
CC0017,20256,13,ACTUAL,7319037.541617181
CC0066,20256,13,ACTUAL,-4728502.17
CC0085,20256,13,ACTUAL,0
CC0076,20256,13,ACTUAL,0
CC0070,20256,13,ACTUAL,0
CC0068,20256,13,ACTUAL,0
CC0069,20256,13,ACTUAL,0
CC0083,20256,13,ACTUAL,0
CC0071,20256,13,ACTUAL,0
CC0077,20256,13,ACTUAL,0
CC0018,20256,13,ACTUAL,0
CC0080,20256,13,ACTUAL,6739833.300000013
CC0036,20256,13,ACTUAL,9529289.000000002
CC0037,20256,13,ACTUAL,0
CC0035,20256,13,ACTUAL,
CC0034,20256,13,ACTUAL,0
CC0045,20256,13,ACTUAL,0
CC0047,20256,13,ACTUAL,48815860.11518455
CC0044,20256,13,ACTUAL,53049137.91999996
CC0046,20256,13,ACTUAL,7385372.239999994
CC0048,20256,13,ACTUAL,0
CC0031,20256,13,ACTUAL,-15681400.330000008
CC0033,20256,13,ACTUAL,2259566.1075980216
CC0028,20256,13,ACTUAL,-3782955.6438158443
CC0030,20256,13,ACTUAL,-1943979.9
CC0032,20256,13,ACTUAL,0
CC0089,20256,13,ACTUAL,212233.61
CC0001,20256,13,BUDGET,83458147.18
CC0002,20256,13,BUDGET,7632.080000000009
CC0003,20256,13,BUDGET,0
CC0020,20256,13,BUDGET,568911
CC0007,20256,13,BUDGET,7995744
CC0008,20256,13,BUDGET,0
CC0009,20256,13,BUDGET,160869.28363846347
CC0012,20256,13,BUDGET,8744310.200000014
CC0017,20256,13,BUDGET,6208177.106651281
CC0066,20256,13,BUDGET,-4740518.999
CC0085,20256,13,BUDGET,0
CC0076,20256,13,BUDGET,0
CC0070,20256,13,BUDGET,0
CC0068,20256,13,BUDGET,0
CC0069,20256,13,BUDGET,0
CC0083,20256,13,BUDGET,0
CC0071,20256,13,BUDGET,0
CC0077,20256,13,BUDGET,0
CC0018,20256,13,BUDGET,0
CC0080,20256,13,BUDGET,5235041.879275508
CC0036,20256,13,BUDGET,5481948.999999997
CC0037,20256,13,BUDGET,0
CC0035,20256,13,BUDGET,
CC0034,20256,13,BUDGET,0
CC0045,20256,13,BUDGET,0
CC0047,20256,13,BUDGET,24705924.27736694
CC0044,20256,13,BUDGET,69883972.91941307
CC0046,20256,13,BUDGET,11391141.418506922
CC0048,20256,13,BUDGET,0
CC0031,20256,13,BUDGET,10864842.226493848
CC0033,20256,13,BUDGET,0
CC0028,20256,13,BUDGET,1271504.6945355549
CC0030,20256,13,BUDGET,-1731979.088761394
CC0032,20256,13,BUDGET,0
CC0089,20256,13,BUDGET,0
CC0001,20256,14,ACTUAL,84270848.48000002
CC0002,20256,14,ACTUAL,-7844.059999999999
CC0003,20256,14,ACTUAL,0
CC0020,20256,14,ACTUAL,-380828.00000000006
CC0007,20256,14,ACTUAL,11053.999999999995
CC0008,20256,14,ACTUAL,115.00000000000021
CC0009,20256,14,ACTUAL,-1705159.1399999978
CC0012,20256,14,ACTUAL,16858583.210000016
CC0017,20256,14,ACTUAL,5577123.418617181
CC0066,20256,14,ACTUAL,-4237669.17
CC0085,20256,14,ACTUAL,0
CC0076,20256,14,ACTUAL,0
CC0070,20256,14,ACTUAL,0
CC0068,20256,14,ACTUAL,0
CC0069,20256,14,ACTUAL,0
CC0083,20256,14,ACTUAL,0
CC0071,20256,14,ACTUAL,0
CC0077,20256,14,ACTUAL,0
CC0018,20256,14,ACTUAL,0
CC0080,20256,14,ACTUAL,6739833.300000013
CC0036,20256,14,ACTUAL,9529289.000000002
CC0037,20256,14,ACTUAL,0
CC0035,20256,14,ACTUAL,
CC0034,20256,14,ACTUAL,0
CC0045,20256,14,ACTUAL,0
CC0047,20256,14,ACTUAL,48815860.11518455
CC0044,20256,14,ACTUAL,37907218.96999996
CC0046,20256,14,ACTUAL,7335372.239999994
CC0048,20256,14,ACTUAL,0
CC0031,20256,14,ACTUAL,-15681400.330000008
CC0033,20256,14,ACTUAL,2259566.1075980216
CC0028,20256,14,ACTUAL,-3782955.6438158443
CC0030,20256,14,ACTUAL,-1943979.9
CC0032,20256,14,ACTUAL,0
CC0089,20256,14,ACTUAL,212233.61
CC0001,20256,14,BUDGET,83458147.18
CC0002,20256,14,BUDGET,56956.66000000001
CC0003,20256,14,BUDGET,0
CC0020,20256,14,BUDGET,568911
CC0007,20256,14,BUDGET,7995744
CC0008,20256,14,BUDGET,0
CC0009,20256,14,BUDGET,160869.28363846347
CC0012,20256,14,BUDGET,9405275.880000014
CC0017,20256,14,BUDGET,4683287.686965768
CC0066,20256,14,BUDGET,-4249685.999
CC0085,20256,14,BUDGET,0
CC0076,20256,14,BUDGET,0
CC0070,20256,14,BUDGET,0
CC0068,20256,14,BUDGET,0
CC0069,20256,14,BUDGET,0
CC0083,20256,14,BUDGET,0
CC0071,20256,14,BUDGET,0
CC0077,20256,14,BUDGET,0
CC0018,20256,14,BUDGET,0
CC0080,20256,14,BUDGET,5235041.879275508
CC0036,20256,14,BUDGET,5481948.999999997
CC0037,20256,14,BUDGET,0
CC0035,20256,14,BUDGET,
CC0034,20256,14,BUDGET,0
CC0045,20256,14,BUDGET,0
CC0047,20256,14,BUDGET,24705924.27736694
CC0044,20256,14,BUDGET,69883972.91941307
CC0046,20256,14,BUDGET,11391141.418506922
CC0048,20256,14,BUDGET,0
CC0031,20256,14,BUDGET,10864842.226493848
CC0033,20256,14,BUDGET,0
CC0028,20256,14,BUDGET,1271504.6945355549
CC0030,20256,14,BUDGET,-1731979.088761394
CC0032,20256,14,BUDGET,0
CC0089,20256,14,BUDGET,0
CC0001,20256,15,ACTUAL,0
CC0002,20256,15,ACTUAL,
CC0003,20256,15,ACTUAL,
CC0020,20256,15,ACTUAL,0
CC0007,20256,15,ACTUAL,0
CC0008,20256,15,ACTUAL,0
CC0009,20256,15,ACTUAL,0
CC0012,20256,15,ACTUAL,-665762.74
CC0017,20256,15,ACTUAL,1743252.1230000001
CC0066,20256,15,ACTUAL,
CC0085,20256,15,ACTUAL,
CC0076,20256,15,ACTUAL,
CC0070,20256,15,ACTUAL,
CC0068,20256,15,ACTUAL,
CC0069,20256,15,ACTUAL,
CC0083,20256,15,ACTUAL,
CC0071,20256,15,ACTUAL,
CC0077,20256,15,ACTUAL,
CC0018,20256,15,ACTUAL,
CC0080,20256,15,ACTUAL,
CC0036,20256,15,ACTUAL,
CC0037,20256,15,ACTUAL,
CC0035,20256,15,ACTUAL,
CC0034,20256,15,ACTUAL,
CC0045,20256,15,ACTUAL,
CC0047,20256,15,ACTUAL,
CC0044,20256,15,ACTUAL,15141918.95
CC0046,20256,15,ACTUAL,50000
CC0048,20256,15,ACTUAL,
CC0031,20256,15,ACTUAL,
CC0033,20256,15,ACTUAL,
CC0028,20256,15,ACTUAL,
CC0030,20256,15,ACTUAL,
CC0032,20256,15,ACTUAL,
CC0089,20256,15,ACTUAL,
CC0001,20256,15,BUDGET,
CC0002,20256,15,BUDGET,
CC0003,20256,15,BUDGET,
CC0020,20256,15,BUDGET,0
CC0007,20256,15,BUDGET,0
CC0008,20256,15,BUDGET,0
CC0009,20256,15,BUDGET,0
CC0012,20256,15,BUDGET,-660965.68
CC0017,20256,15,BUDGET,1524889.4196855125
CC0066,20256,15,BUDGET,
CC0085,20256,15,BUDGET,
CC0076,20256,15,BUDGET,
CC0070,20256,15,BUDGET,
CC0068,20256,15,BUDGET,
CC0069,20256,15,BUDGET,
CC0083,20256,15,BUDGET,
CC0071,20256,15,BUDGET,
CC0077,20256,15,BUDGET,
CC0018,20256,15,BUDGET,
CC0080,20256,15,BUDGET,
CC0036,20256,15,BUDGET,
CC0037,20256,15,BUDGET,
CC0035,20256,15,BUDGET,
CC0034,20256,15,BUDGET,
CC0045,20256,15,BUDGET,
CC0047,20256,15,BUDGET,
CC0044,20256,15,BUDGET,
CC0046,20256,15,BUDGET,
CC0048,20256,15,BUDGET,
CC0031,20256,15,BUDGET,
CC0033,20256,15,BUDGET,
CC0028,20256,15,BUDGET,
CC0030,20256,15,BUDGET,
CC0032,20256,15,BUDGET,
CC0089,20256,15,BUDGET,
CC0001,20256,16,ACTUAL,
CC0002,20256,16,ACTUAL,26445.6
CC0003,20256,16,ACTUAL,0
CC0020,20256,16,ACTUAL,0
CC0007,20256,16,ACTUAL,0
CC0008,20256,16,ACTUAL,0
CC0009,20256,16,ACTUAL,0
CC0012,20256,16,ACTUAL,0
CC0017,20256,16,ACTUAL,1338
CC0066,20256,16,ACTUAL,490833
CC0085,20256,16,ACTUAL,0
CC0076,20256,16,ACTUAL,0
CC0070,20256,16,ACTUAL,0
CC0068,20256,16,ACTUAL,0
CC0069,20256,16,ACTUAL,0
CC0083,20256,16,ACTUAL,0
CC0071,20256,16,ACTUAL,0
CC0077,20256,16,ACTUAL,0
CC0018,20256,16,ACTUAL,0
CC0080,20256,16,ACTUAL,0
CC0036,20256,16,ACTUAL,0
CC0037,20256,16,ACTUAL,0
CC0035,20256,16,ACTUAL,
CC0034,20256,16,ACTUAL,0
CC0045,20256,16,ACTUAL,0
CC0047,20256,16,ACTUAL,0
CC0044,20256,16,ACTUAL,0
CC0046,20256,16,ACTUAL,0
CC0048,20256,16,ACTUAL,0
CC0031,20256,16,ACTUAL,0
CC0033,20256,16,ACTUAL,0
CC0028,20256,16,ACTUAL,0
CC0030,20256,16,ACTUAL,0
CC0032,20256,16,ACTUAL,0
CC0089,20256,16,ACTUAL,0
CC0001,20256,16,BUDGET,0
CC0002,20256,16,BUDGET,49324.58
CC0003,20256,16,BUDGET,0
CC0020,20256,16,BUDGET,0
CC0007,20256,16,BUDGET,0
CC0008,20256,16,BUDGET,0
CC0009,20256,16,BUDGET,0
CC0012,20256,16,BUDGET,0
CC0017,20256,16,BUDGET,0
CC0066,20256,16,BUDGET,490833
CC0085,20256,16,BUDGET,0
CC0076,20256,16,BUDGET,0
CC0070,20256,16,BUDGET,0
CC0068,20256,16,BUDGET,0
CC0069,20256,16,BUDGET,0
CC0083,20256,16,BUDGET,0
CC0071,20256,16,BUDGET,0
CC0077,20256,16,BUDGET,0
CC0018,20256,16,BUDGET,0
CC0080,20256,16,BUDGET,0
CC0036,20256,16,BUDGET,0
CC0037,20256,16,BUDGET,0
CC0035,20256,16,BUDGET,
CC0034,20256,16,BUDGET,0
CC0045,20256,16,BUDGET,0
CC0047,20256,16,BUDGET,0
CC0044,20256,16,BUDGET,0
CC0046,20256,16,BUDGET,0
CC0048,20256,16,BUDGET,0
CC0031,20256,16,BUDGET,0
CC0033,20256,16,BUDGET,0
CC0028,20256,16,BUDGET,0
CC0030,20256,16,BUDGET,0
CC0032,20256,16,BUDGET,0
CC0089,20256,16,BUDGET,0
CC0001,20256,18,ACTUAL,84533913.88000003
CC0002,20256,18,ACTUAL,-33989.66
CC0003,20256,18,ACTUAL,0
CC0020,20256,18,ACTUAL,-380828.00000000006
CC0007,20256,18,ACTUAL,11053.999999999995
CC0008,20256,18,ACTUAL,115.00000000000021
CC0009,20256,18,ACTUAL,-1544668.7799999977
CC0012,20256,18,ACTUAL,16422912.460000018
CC0017,20256,18,ACTUAL,7319037.541617181
CC0066,20256,18,ACTUAL,-4290943.7299999995
CC0085,20256,18,ACTUAL,0
CC0076,20256,18,ACTUAL,0
CC0070,20256,18,ACTUAL,0
CC0068,20256,18,ACTUAL,0
CC0069,20256,18,ACTUAL,0
CC0083,20256,18,ACTUAL,0
CC0071,20256,18,ACTUAL,0
CC0077,20256,18,ACTUAL,0
CC0018,20256,18,ACTUAL,0
CC0080,20256,18,ACTUAL,7101251.300000013
CC0036,20256,18,ACTUAL,10707984.000000002
CC0037,20256,18,ACTUAL,0
CC0035,20256,18,ACTUAL,
CC0034,20256,18,ACTUAL,0
CC0045,20256,18,ACTUAL,0
CC0047,20256,18,ACTUAL,58973315.02373106
CC0044,20256,18,ACTUAL,64164362.04999995
CC0046,20256,18,ACTUAL,9583478.799999993
CC0048,20256,18,ACTUAL,0
CC0031,20256,18,ACTUAL,-11133488.620000007
CC0033,20256,18,ACTUAL,2259566.1075980216
CC0028,20256,18,ACTUAL,-1550244.1438158443
CC0030,20256,18,ACTUAL,-1641303.7399999998
CC0032,20256,18,ACTUAL,0
CC0089,20256,18,ACTUAL,212233.61
CC0001,20256,18,BUDGET,83724923.85000001
CC0002,20256,18,BUDGET,8215.410000000009
CC0003,20256,18,BUDGET,0
CC0020,20256,18,BUDGET,568911
CC0007,20256,18,BUDGET,7995744
CC0008,20256,18,BUDGET,0
CC0009,20256,18,BUDGET,362726.01863846346
CC0012,20256,18,BUDGET,9021474.140000015
CC0017,20256,18,BUDGET,6208177.106651281
CC0066,20256,18,BUDGET,-4122418.9989999994
CC0085,20256,18,BUDGET,0
CC0076,20256,18,BUDGET,0
CC0070,20256,18,BUDGET,0
CC0068,20256,18,BUDGET,0
CC0069,20256,18,BUDGET,0
CC0083,20256,18,BUDGET,0
CC0071,20256,18,BUDGET,0
CC0077,20256,18,BUDGET,0
CC0018,20256,18,BUDGET,0
CC0080,20256,18,BUDGET,5596453.195507272
CC0036,20256,18,BUDGET,8154065.999999997
CC0037,20256,18,BUDGET,0
CC0035,20256,18,BUDGET,
CC0034,20256,18,BUDGET,0
CC0045,20256,18,BUDGET,0
CC0047,20256,18,BUDGET,32834363.612743743
CC0044,20256,18,BUDGET,76836473.2527464
CC0046,20256,18,BUDGET,12569701.119090255
CC0048,20256,18,BUDGET,0
CC0031,20256,18,BUDGET,14043740.55128647
CC0033,20256,18,BUDGET,0
CC0028,20256,18,BUDGET,3058772.194535555
CC0030,20256,18,BUDGET,-1365371.311358223
CC0032,20256,18,BUDGET,0
CC0089,20256,18,BUDGET,0
CC0001,20256,19,ACTUAL,84566202.39000002
CC0002,20256,19,ACTUAL,-33989.66
CC0003,20256,19,ACTUAL,0
CC0020,20256,19,ACTUAL,-380828.00000000006
CC0007,20256,19,ACTUAL,80490.00000000001
CC0008,20256,19,ACTUAL,115.00000000000021
CC0009,20256,19,ACTUAL,-1290096.4399999978
CC0012,20256,19,ACTUAL,21594614.470000017
CC0017,20256,19,ACTUAL,14081291.837622179
CC0066,20256,19,ACTUAL,-3187874.32
CC0085,20256,19,ACTUAL,0
CC0076,20256,19,ACTUAL,0
CC0070,20256,19,ACTUAL,0
CC0068,20256,19,ACTUAL,0
CC0069,20256,19,ACTUAL,0
CC0083,20256,19,ACTUAL,0
CC0071,20256,19,ACTUAL,0
CC0077,20256,19,ACTUAL,0
CC0018,20256,19,ACTUAL,0
CC0080,20256,19,ACTUAL,8350800.300000014
CC0036,20256,19,ACTUAL,10790315.000000002
CC0037,20256,19,ACTUAL,0
CC0035,20256,19,ACTUAL,
CC0034,20256,19,ACTUAL,0
CC0045,20256,19,ACTUAL,0
CC0047,20256,19,ACTUAL,59479767.02373106
CC0044,20256,19,ACTUAL,66147918.04999995
CC0046,20256,19,ACTUAL,9903758.239999995
CC0048,20256,19,ACTUAL,0
CC0031,20256,19,ACTUAL,-10573470.450000009
CC0033,20256,19,ACTUAL,2259566.1075980216
CC0028,20256,19,ACTUAL,-1445918.1438158443
CC0030,20256,19,ACTUAL,-1621247.6699999997
CC0032,20256,19,ACTUAL,0
CC0089,20256,19,ACTUAL,212233.61
CC0001,20256,19,BUDGET,83837194.84
CC0002,20256,19,BUDGET,8215.410000000009
CC0003,20256,19,BUDGET,0
CC0020,20256,19,BUDGET,568911
CC0007,20256,19,BUDGET,8057398
CC0008,20256,19,BUDGET,0
CC0009,20256,19,BUDGET,628282.7233884634
CC0012,20256,19,BUDGET,13276359.860000014
CC0017,20256,19,BUDGET,13533694.73697468
CC0066,20256,19,BUDGET,-2722418.9989999994
CC0085,20256,19,BUDGET,0
CC0076,20256,19,BUDGET,0
CC0070,20256,19,BUDGET,0
CC0068,20256,19,BUDGET,0
CC0069,20256,19,BUDGET,0
CC0083,20256,19,BUDGET,0
CC0071,20256,19,BUDGET,0
CC0077,20256,19,BUDGET,0
CC0018,20256,19,BUDGET,0
CC0080,20256,19,BUDGET,6950053.821271162
CC0036,20256,19,BUDGET,8334069.999999998
CC0037,20256,19,BUDGET,0
CC0035,20256,19,BUDGET,
CC0034,20256,19,BUDGET,0
CC0045,20256,19,BUDGET,0
CC0047,20256,19,BUDGET,33135836.97691041
CC0044,20256,19,BUDGET,77921543.9065906
CC0046,20256,19,BUDGET,13350700.635826366
CC0048,20256,19,BUDGET,0
CC0031,20256,19,BUDGET,15336446.723508691
CC0033,20256,19,BUDGET,0
CC0028,20256,19,BUDGET,3154151.638979999
CC0030,20256,19,BUDGET,-1321398.5601776673
CC0032,20256,19,BUDGET,0
CC0089,20256,19,BUDGET,0
CC0001,20257,1,ACTUAL,112824000
CC0002,20257,1,ACTUAL, -   
CC0003,20257,1,ACTUAL,142712000
CC0020,20257,1,ACTUAL,1839000
CC0007,20257,1,ACTUAL,10888000
CC0008,20257,1,ACTUAL,-   
CC0009,20257,1,ACTUAL,13904000
CC0011,20257,1,ACTUAL,84103000
CC0010,20257,1,ACTUAL,35237000
CC0012,20257,1,ACTUAL,65508000
CC0017,20257,1,ACTUAL,136418000
CC0066,20257,1,ACTUAL,40312000
CC0080,20257,1,ACTUAL,77874000
CC0036,20257,1,ACTUAL,65663000
CC0037,20257,1,ACTUAL,
CC0035,20257,1,ACTUAL,
CC0034,20257,1,ACTUAL,
CC0045,20257,1,ACTUAL,414395000
CC0047,20257,1,ACTUAL,253170000
CC0044,20257,1,ACTUAL,458531000
CC0046,20257,1,ACTUAL,95551000
CC0048,20257,1,ACTUAL,
CC0031,20257,1,ACTUAL,154235000
CC0033,20257,1,ACTUAL,47600000
CC0028,20257,1,ACTUAL,27905000
CC0030,20257,1,ACTUAL,3935000
CC0001,20257,1,BUDGET,98531000
CC0002,20257,1,BUDGET, -   
CC0003,20257,1,BUDGET,125233000
CC0020,20257,1,BUDGET,18209000
CC0007,20257,1,BUDGET,22562000
CC0008,20257,1,BUDGET, -   
CC0009,20257,1,BUDGET,25742000
CC0011,20257,1,BUDGET,117075000
CC0010,20257,1,BUDGET,42502000
CC0012,20257,1,BUDGET,68524000
CC0017,20257,1,BUDGET,145525000
CC0066,20257,1,BUDGET,41955000
CC0080,20257,1,BUDGET,76405000
CC0036,20257,1,BUDGET,93509000
CC0037,20257,1,BUDGET,
CC0035,20257,1,BUDGET,
CC0034,20257,1,BUDGET,
CC0045,20257,1,BUDGET,647874000
CC0047,20257,1,BUDGET,310152000
CC0044,20257,1,BUDGET,484391000
CC0046,20257,1,BUDGET,92666000
CC0048,20257,1,BUDGET,
CC0031,20257,1,BUDGET,170116000
CC0033,20257,1,BUDGET,
CC0028,20257,1,BUDGET,60427000
CC0030,20257,1,BUDGET,12567000
CC0001,20257,2,ACTUAL,111994000
CC0002,20257,2,ACTUAL,
CC0003,20257,2,ACTUAL,142052000
CC0020,20257,2,ACTUAL,124000
CC0007,20257,2,ACTUAL,5802000
CC0008,20257,2,ACTUAL,-   
CC0009,20257,2,ACTUAL,2068000
CC0011,20257,2,ACTUAL,84103000
CC0010,20257,2,ACTUAL,35237000
CC0012,20257,2,ACTUAL,65508000
CC0017,20257,2,ACTUAL,59074000
CC0066,20257,2,ACTUAL,30657000
CC0080,20257,2,ACTUAL,77874000
CC0036,20257,2,ACTUAL,21584000
CC0037,20257,2,ACTUAL,
CC0035,20257,2,ACTUAL,
CC0034,20257,2,ACTUAL,
CC0045,20257,2,ACTUAL,91838000
CC0047,20257,2,ACTUAL,70449000
CC0044,20257,2,ACTUAL,143162000
CC0046,20257,2,ACTUAL,31441000
CC0048,20257,2,ACTUAL,
CC0031,20257,2,ACTUAL,40321000
CC0033,20257,2,ACTUAL,2260000
CC0028,20257,2,ACTUAL,7484000
CC0030,20257,2,ACTUAL,1138000
CC0001,20257,2,BUDGET,97469000
CC0002,20257,2,BUDGET,
CC0003,20257,2,BUDGET,123705000
CC0020,20257,2,BUDGET,1129000
CC0007,20257,2,BUDGET,12284000
CC0008,20257,2,BUDGET, -   
CC0009,20257,2,BUDGET,4742000
CC0011,20257,2,BUDGET,117075000
CC0010,20257,2,BUDGET,42502000
CC0012,20257,2,BUDGET,68524000
CC0017,20257,2,BUDGET,60968000
CC0066,20257,2,BUDGET,29839000
CC0080,20257,2,BUDGET,76405000
CC0036,20257,2,BUDGET,32061000
CC0037,20257,2,BUDGET,
CC0035,20257,2,BUDGET,
CC0034,20257,2,BUDGET,
CC0045,20257,2,BUDGET,160280000
CC0047,20257,2,BUDGET,79711000
CC0044,20257,2,BUDGET,149940000
CC0046,20257,2,BUDGET,34665000
CC0048,20257,2,BUDGET,
CC0031,20257,2,BUDGET,49171000
CC0033,20257,2,BUDGET,
CC0028,20257,2,BUDGET,13017000
CC0030,20257,2,BUDGET,2778000
CC0001,20257,4,ACTUAL,2430000
CC0002,20257,4,ACTUAL,21000
CC0003,20257,4,ACTUAL,36118000
CC0020,20257,4,ACTUAL,44000
CC0007,20257,4,ACTUAL,170000
CC0008,20257,4,ACTUAL,2000
CC0009,20257,4,ACTUAL,2495000
CC0011,20257,4,ACTUAL,627000
CC0010,20257,4,ACTUAL,181000
CC0012,20257,4,ACTUAL,22000
CC0017,20257,4,ACTUAL,30000
CC0066,20257,4,ACTUAL,1549000
CC0080,20257,4,ACTUAL,1608000
CC0036,20257,4,ACTUAL,13271000
CC0037,20257,4,ACTUAL,
CC0035,20257,4,ACTUAL,
CC0034,20257,4,ACTUAL,
CC0045,20257,4,ACTUAL,268000
CC0047,20257,4,ACTUAL,197000
CC0044,20257,4,ACTUAL,418000
CC0046,20257,4,ACTUAL,34000
CC0048,20257,4,ACTUAL,
CC0031,20257,4,ACTUAL,62000
CC0033,20257,4,ACTUAL,
CC0028,20257,4,ACTUAL,40000
CC0030,20257,4,ACTUAL,18000
CC0001,20257,4,BUDGET,564000
CC0002,20257,4,BUDGET,49000
CC0003,20257,4,BUDGET,800000
CC0020,20257,4,BUDGET,44000
CC0007,20257,4,BUDGET,50000
CC0008,20257,4,BUDGET, -   
CC0009,20257,4,BUDGET,415000
CC0011,20257,4,BUDGET,287000
CC0010,20257,4,BUDGET,120000
CC0012,20257,4,BUDGET, -   
CC0017,20257,4,BUDGET, -   
CC0066,20257,4,BUDGET,1613000
CC0080,20257,4,BUDGET,750000
CC0036,20257,4,BUDGET,467000
CC0037,20257,4,BUDGET,
CC0035,20257,4,BUDGET,
CC0034,20257,4,BUDGET,
CC0045,20257,4,BUDGET,
CC0047,20257,4,BUDGET, -   
CC0044,20257,4,BUDGET, -   
CC0046,20257,4,BUDGET, -   
CC0048,20257,4,BUDGET,
CC0031,20257,4,BUDGET,100000
CC0033,20257,4,BUDGET,
CC0028,20257,4,BUDGET,
CC0030,20257,4,BUDGET, -   
CC0001,20257,10,ACTUAL,22442000
CC0002,20257,10,ACTUAL,13000
CC0003,20257,10,ACTUAL,84069000
CC0020,20257,10,ACTUAL,995000
CC0007,20257,10,ACTUAL,5791000
CC0008,20257,10,ACTUAL,2000
CC0009,20257,10,ACTUAL,4595000
CC0011,20257,10,ACTUAL,65363000
CC0010,20257,10,ACTUAL,42507000
CC0012,20257,10,ACTUAL,50948000
CC0017,20257,10,ACTUAL,52458000
CC0066,20257,10,ACTUAL,25202000
CC0080,20257,10,ACTUAL,78722000
CC0036,20257,10,ACTUAL,19736000
CC0037,20257,10,ACTUAL, -   
CC0035,20257,10,ACTUAL,
CC0034,20257,10,ACTUAL, -   
CC0045,20257,10,ACTUAL,95060000
CC0047,20257,10,ACTUAL,37852000
CC0044,20257,10,ACTUAL,85230000
CC0046,20257,10,ACTUAL,21230000
CC0048,20257,10,ACTUAL,
CC0031,20257,10,ACTUAL,35997000
CC0033,20257,10,ACTUAL, -   
CC0028,20257,10,ACTUAL,10177000
CC0030,20257,10,ACTUAL,3156000
CC0001,20257,10,BUDGET,24171000
CC0002,20257,10,BUDGET,42000
CC0003,20257,10,BUDGET,86104000
CC0020,20257,10,BUDGET,1100000
CC0007,20257,10,BUDGET,6226000
CC0008,20257,10,BUDGET, -   
CC0009,20257,10,BUDGET,4850000
CC0011,20257,10,BUDGET,69760000
CC0010,20257,10,BUDGET,49329000
CC0012,20257,10,BUDGET,54664000
CC0017,20257,10,BUDGET,51235000
CC0066,20257,10,BUDGET,26145000
CC0080,20257,10,BUDGET,77297000
CC0036,20257,10,BUDGET,25111000
CC0037,20257,10,BUDGET, -   
CC0035,20257,10,BUDGET,
CC0034,20257,10,BUDGET, -   
CC0045,20257,10,BUDGET,156402000
CC0047,20257,10,BUDGET,37299000
CC0044,20257,10,BUDGET,80164000
CC0046,20257,10,BUDGET,22213000
CC0048,20257,10,BUDGET,
CC0031,20257,10,BUDGET,38428000
CC0033,20257,10,BUDGET, -   
CC0028,20257,10,BUDGET,11745000
CC0030,20257,10,BUDGET,4284000
CC0001,20257,11,ACTUAL,-   
CC0002,20257,11,ACTUAL,-   
CC0003,20257,11,ACTUAL,-   
CC0020,20257,11,ACTUAL,0
CC0007,20257,11,ACTUAL,-1418000
CC0008,20257,11,ACTUAL,-   
CC0009,20257,11,ACTUAL,21000
CC0011,20257,11,ACTUAL,-   
CC0010,20257,11,ACTUAL,-   
CC0012,20257,11,ACTUAL,-   
CC0017,20257,11,ACTUAL,4689000
CC0066,20257,11,ACTUAL,-   
CC0080,20257,11,ACTUAL,-   
CC0036,20257,11,ACTUAL,281000
CC0037,20257,11,ACTUAL, -   
CC0035,20257,11,ACTUAL,
CC0034,20257,11,ACTUAL, -   
CC0045,20257,11,ACTUAL,-15009000
CC0047,20257,11,ACTUAL,-53506000
CC0044,20257,11,ACTUAL,2095000
CC0046,20257,11,ACTUAL,3084000
CC0048,20257,11,ACTUAL,
CC0031,20257,11,ACTUAL,-681000
